ID,Recency,Frequency,Monetary,LastAmount,FirstGiftDate,LastGiftDate,R_score,F_score,M_score,RFM_Score,RFM_Segment
20530,3702,14,712.0,72.0,2000-06-02,2015-06-24,3,5,4,12,Regular
20561,7076,4,8100.0,100.0,2001-02-19,2006-03-29,2,4,5,11,Regular
20579,4436,8,2800.0,500.0,2002-06-20,2013-06-20,3,5,5,13,Regular
20582,410,22,5850.0,100.0,2002-06-28,2024-06-28,5,5,5,15,Champion
20606,4065,15,60000.0,4000.0,2000-01-21,2014-06-26,3,5,5,13,Regular
20616,1524,12,2390.0,250.0,2005-06-29,2021-06-10,4,5,5,14,Champion
20618,782,13,12300.0,500.0,2001-01-08,2023-06-22,5,5,5,15,Champion
20642,4663,9,2800.0,1000.0,2000-06-09,2012-11-05,2,5,5,12,Regular
20646,244,20,248677.3,58336.9,2000-06-22,2024-12-11,5,5,5,15,Champion
20651,8079,2,150.0,50.0,2002-07-22,2003-06-30,1,2,2,5,At Risk / Lapsed
20678,7641,7,1900.0,250.0,2000-01-17,2004-09-10,1,4,5,10,Regular
20681,175,6,11850.0,1000.0,2000-06-09,2025-02-18,5,4,5,14,Champion
20696,412,7,2300.0,500.0,2000-06-29,2024-06-26,5,4,5,14,Champion
20700,4775,3,300.0,100.0,2000-06-22,2012-07-16,2,3,3,8,Regular
20705,1154,13,4425.0,175.0,2000-06-16,2022-06-15,4,5,5,14,Champion
20716,6630,8,1200.0,250.0,2000-06-16,2007-06-18,2,5,4,11,Regular
20722,6423,8,1200.0,200.0,2000-10-09,2008-01-11,2,5,4,11,Regular
20730,2254,9,395.0,25.0,2001-06-21,2019-06-11,4,5,3,12,Loyal
20745,4792,10,340.0,30.0,2001-06-29,2012-06-29,2,5,3,10,Regular
20757,4795,5,250.0,50.0,2004-06-29,2012-06-26,2,4,2,8,Regular
20763,6630,8,160.0,20.0,2000-06-02,2007-06-18,2,5,2,9,Regular
20774,1856,16,1650.0,100.0,2005-01-11,2020-07-13,4,5,4,13,Champion
20782,6173,6,550.0,100.0,2004-08-02,2008-09-17,2,4,3,9,Regular
20788,6991,2,2000.0,1000.0,2001-11-12,2006-06-22,2,2,5,9,Regular
20796,7368,1,10.0,10.0,2005-06-10,2005-06-10,1,1,1,3,At Risk / Lapsed
20807,53,26,4210.0,250.0,2000-06-22,2025-06-20,5,5,5,15,Champion
20814,4936,12,540.0,50.0,2000-06-16,2012-02-06,2,5,3,10,Regular
20816,7348,2,75.0,25.0,2003-06-23,2005-06-30,1,2,1,4,At Risk / Lapsed
20818,7349,2,130.0,30.0,2003-10-30,2005-06-29,1,2,2,5,At Risk / Lapsed
20819,5389,11,105737.98,3816.37,2000-07-31,2010-11-10,2,5,5,12,Regular
20832,2702,6,168000.0,20000.0,2009-05-29,2018-03-20,3,4,5,12,Regular
20843,3359,23,8170.0,1000.0,2000-06-02,2016-06-01,3,5,5,13,Regular
20852,9010,1,200.0,200.0,2000-12-11,2000-12-11,1,1,2,4,At Risk / Lapsed
20865,6532,1,200.0,200.0,2007-09-24,2007-09-24,2,1,2,5,At Risk / Lapsed
20867,7949,1,100.0,100.0,2003-11-07,2003-11-07,1,1,1,3,At Risk / Lapsed
20900,7718,1,50.0,50.0,2004-06-25,2004-06-25,1,1,1,3,At Risk / Lapsed
20916,3352,11,800.0,100.0,2005-05-30,2016-06-08,3,5,4,12,Regular
20930,5138,2,200.0,100.0,2010-07-26,2011-07-19,2,2,2,6,At Risk / Lapsed
20943,8288,3,1000.0,400.0,2000-11-16,2002-12-03,1,3,4,8,Regular
20945,4655,3,1050.0,300.0,2007-08-28,2012-11-13,2,3,4,9,Regular
20953,3504,8,36000.0,5000.0,2008-11-03,2016-01-08,3,5,5,13,Regular
20955,2435,1,100.0,100.0,2018-12-12,2018-12-12,3,1,1,5,Regular
20963,2182,8,1600.0,200.0,2016-04-01,2019-08-22,4,5,4,13,Champion
20970,7348,2,50.0,25.0,2005-06-30,2005-06-30,1,2,1,4,At Risk / Lapsed
20974,411,6,825.0,100.0,2013-11-13,2024-06-27,5,4,4,13,Champion
20993,3969,1,200.0,200.0,2014-09-30,2014-09-30,3,1,2,6,Regular
21001,8098,1,150.0,150.0,2003-06-11,2003-06-11,1,1,2,4,At Risk / Lapsed
21011,5754,3,125.0,50.0,2002-06-27,2009-11-10,2,3,2,7,Regular
21025,6830,1,250.0,250.0,2006-11-30,2006-11-30,2,1,2,5,At Risk / Lapsed
21054,9325,1,100.0,100.0,2000-01-31,2000-01-31,1,1,1,3,At Risk / Lapsed
21060,2206,18,3600.0,200.0,2014-03-26,2019-07-29,4,5,5,14,Champion
21062,6417,2,200.0,100.0,2006-11-29,2008-01-17,2,2,2,6,At Risk / Lapsed
21072,790,8,5000.0,3400.0,2005-06-30,2023-06-14,5,5,5,15,Champion
21076,3346,1,50.0,50.0,2016-06-14,2016-06-14,3,1,1,5,Regular
21093,1287,2,800.0,200.0,2016-04-01,2022-02-02,4,2,4,10,High Potential
21096,1517,11,2050.0,250.0,2004-10-25,2021-06-17,4,5,5,14,Champion
21100,8091,4,200.0,25.0,2000-06-26,2003-06-18,1,4,2,7,Regular
21106,3108,4,800.0,200.0,2013-03-13,2017-02-07,3,4,4,11,Regular
21111,1517,1,100.0,100.0,2021-06-17,2021-06-17,4,1,1,6,Regular
21147,8694,1,100.0,100.0,2001-10-23,2001-10-23,1,1,1,3,At Risk / Lapsed
21156,2968,5,1650.0,150.0,2011-10-05,2017-06-27,3,4,4,11,Regular
21167,411,2,7500.0,5000.0,2021-06-17,2024-06-27,5,2,5,12,High Potential
21188,63,27,11550.0,500.0,2000-06-16,2025-06-10,5,5,5,15,Champion
21195,6592,1,100.0,100.0,2007-07-26,2007-07-26,2,1,1,4,At Risk / Lapsed
21197,7718,3,150.0,50.0,2000-06-26,2004-06-25,1,3,2,6,Regular
21210,7348,4,400.0,100.0,2000-01-31,2005-06-30,1,4,3,8,Regular
21300,5157,9,1050.0,200.0,2000-06-29,2011-06-30,2,5,4,11,Regular
21320,6417,2,200.0,100.0,2003-06-17,2008-01-17,2,2,2,6,At Risk / Lapsed
21347,6266,2,3100.0,3000.0,2007-11-05,2008-06-16,2,2,5,9,Regular
21358,4470,13,7900.0,1000.0,2000-01-17,2013-05-17,3,5,5,13,Regular
21391,63,1,100.0,100.0,2025-06-10,2025-06-10,5,1,1,7,Regular
21403,7718,6,600.0,150.0,2000-06-09,2004-06-25,1,4,3,8,Regular
21407,4535,2,300.0,200.0,2008-06-26,2013-03-13,2,2,3,7,Regular
21416,8027,1,100.0,100.0,2003-08-21,2003-08-21,1,1,1,3,At Risk / Lapsed
21419,7379,1,100.0,100.0,2005-05-30,2005-05-30,1,1,1,3,At Risk / Lapsed
21427,50,6,30500.0,5000.0,2021-06-17,2025-06-23,5,4,5,14,Champion
21431,57,1,150.0,150.0,2025-06-16,2025-06-16,5,1,2,8,Regular
21438,9325,1,100.0,100.0,2000-01-31,2000-01-31,1,1,1,3,At Risk / Lapsed
21439,4669,1,200.0,200.0,2012-10-30,2012-10-30,2,1,2,5,At Risk / Lapsed
21446,4684,4,1300.0,1100.0,2001-06-18,2012-10-15,2,4,4,10,Regular
21448,6620,1,50.0,50.0,2007-06-28,2007-06-28,2,1,1,4,At Risk / Lapsed
21456,4733,1,1500.0,1500.0,2012-08-27,2012-08-27,2,1,4,7,Regular
21464,4733,1,250.0,250.0,2012-08-27,2012-08-27,2,1,2,5,At Risk / Lapsed
21478,4722,1,500.0,500.0,2012-09-07,2012-09-07,2,1,3,6,Regular
21490,4733,1,600.0,600.0,2012-08-27,2012-08-27,2,1,3,6,Regular
21496,1874,7,308.0,100.0,2012-02-15,2020-06-25,4,4,3,11,Loyal
21503,1517,2,600.0,500.0,2000-01-31,2021-06-17,4,2,3,9,Regular
21520,4851,14,2800.0,200.0,2003-06-16,2012-05-01,2,5,5,12,Regular
21521,4733,2,250.0,200.0,2005-06-15,2012-08-27,2,2,2,6,At Risk / Lapsed
21524,63,3,450.0,300.0,2002-12-03,2025-06-10,5,3,3,11,Loyal
21529,238,25,879.0,50.0,2000-09-04,2024-12-17,5,5,4,14,Champion
21557,6830,3,1050.0,50.0,2003-01-17,2006-11-30,2,3,4,9,Regular
21566,43,13,2163.0,250.0,2012-06-29,2025-06-30,5,5,5,15,Champion
21572,1936,10,1900.0,500.0,2001-08-21,2020-04-24,4,5,5,14,Champion
21573,5034,13,3625.0,250.0,2000-06-16,2011-10-31,2,5,5,12,Regular
21581,1517,2,2000.0,1000.0,2008-06-30,2021-06-17,4,2,5,11,High Potential
21584,408,1,250.0,250.0,2024-06-30,2024-06-30,5,1,2,8,Regular
21587,2892,4,700.0,200.0,2011-06-30,2017-09-11,3,4,4,11,Regular
21601,410,11,3375.0,50.0,2014-06-24,2024-06-28,5,5,5,15,Champion
21607,6958,2,350.0,250.0,2002-06-27,2006-07-25,2,2,3,7,Regular
21614,1853,11,750.0,50.0,2010-06-22,2020-07-16,4,5,4,13,Champion
21618,8390,1,30.0,30.0,2002-08-23,2002-08-23,1,1,1,3,At Risk / Lapsed
21639,7225,1,50.0,50.0,2005-10-31,2005-10-31,2,1,1,4,At Risk / Lapsed
21643,7922,1,200.0,200.0,2003-12-04,2003-12-04,1,1,2,4,At Risk / Lapsed
21661,4625,4,550.0,150.0,2006-06-30,2012-12-13,2,4,3,9,Regular
21665,8092,3,150.0,50.0,2000-06-29,2003-06-17,1,3,2,6,Regular
21684,1517,2,400.0,200.0,2004-10-22,2021-06-17,4,2,3,9,Regular
21685,42,16,14500.0,1000.0,2013-05-31,2025-07-01,5,5,5,15,Champion
21693,285,1,500.0,500.0,2024-10-31,2024-10-31,5,1,3,9,Regular
21694,9325,1,100.0,100.0,2000-01-31,2000-01-31,1,1,1,3,At Risk / Lapsed
21733,2996,2,400.0,200.0,2017-02-24,2017-05-30,3,2,3,8,Regular
21739,6258,1,200.0,200.0,2008-06-24,2008-06-24,2,1,2,5,At Risk / Lapsed
21749,3455,1,200.0,200.0,2016-02-26,2016-02-26,3,1,2,6,Regular
21762,7356,3,300.0,100.0,2004-06-30,2005-06-22,1,3,3,7,Regular
21766,9171,1,50.0,50.0,2000-07-03,2000-07-03,1,1,1,3,At Risk / Lapsed
21779,6091,1,50.0,50.0,2008-12-08,2008-12-08,2,1,1,4,At Risk / Lapsed
21785,81,11,2200.0,200.0,2014-06-12,2025-05-23,5,5,5,15,Champion
21804,8446,1,20.0,20.0,2002-06-28,2002-06-28,1,1,1,3,At Risk / Lapsed
21851,3891,12,1520.0,120.0,2003-11-12,2014-12-17,3,5,4,12,Regular
21856,3623,9,1850.0,200.0,2013-03-13,2015-09-11,3,5,5,13,Regular
21873,74,22,4400.0,200.0,2013-03-13,2025-05-30,5,5,5,15,Champion
21881,616,15,7950.0,500.0,2002-06-20,2023-12-05,5,5,5,15,Champion
21889,4442,3,350.0,200.0,2005-08-15,2013-06-14,3,3,3,9,Regular
21918,5887,1,100.0,100.0,2009-06-30,2009-06-30,2,1,1,4,At Risk / Lapsed
21919,8092,3,200.0,50.0,2001-06-29,2003-06-17,1,3,2,6,Regular
21927,63,5,500.0,100.0,2002-06-20,2025-06-10,5,4,3,12,Loyal
21935,6620,4,180.0,100.0,2000-06-26,2007-06-28,2,4,2,8,Regular
21938,6489,5,450.0,100.0,2000-10-16,2007-11-06,2,4,3,9,Regular
21942,6635,1,1000.0,1000.0,2007-06-13,2007-06-13,2,1,4,7,Regular
21953,8650,1,100.0,100.0,2001-12-06,2001-12-06,1,1,1,3,At Risk / Lapsed
21957,8811,3,360.0,120.0,2000-04-10,2001-06-28,1,3,3,7,Regular
21970,746,3,3950.0,2000.0,2017-05-31,2023-07-28,5,3,5,13,Loyal
21975,1517,6,2150.0,1000.0,2006-06-30,2021-06-17,4,4,5,13,Champion
21981,2317,1,200.0,200.0,2019-04-09,2019-04-09,4,1,2,7,Regular
21992,1512,11,2700.0,500.0,2013-03-13,2021-06-22,4,5,5,14,Champion
21993,713,1,200.0,200.0,2023-08-30,2023-08-30,5,1,2,8,Regular
21996,4157,1,600.0,600.0,2014-03-26,2014-03-26,3,1,3,7,Regular
21997,1517,1,500.0,500.0,2021-06-17,2021-06-17,4,1,3,8,Regular
22000,1464,1,200.0,200.0,2021-08-09,2021-08-09,4,1,2,7,Regular
22002,1517,1,250.0,250.0,2021-06-17,2021-06-17,4,1,2,7,Regular
22009,742,3,600.0,200.0,2023-01-31,2023-08-01,5,3,3,11,Loyal
22014,2918,11,2200.0,200.0,2013-03-13,2017-08-16,3,5,5,13,Regular
22025,292,13,2450.0,500.0,2000-06-16,2024-10-24,5,5,5,15,Champion
22026,1517,1,100.0,100.0,2021-06-17,2021-06-17,4,1,1,6,Regular
22035,1517,2,1000.0,500.0,2011-07-19,2021-06-17,4,2,4,10,High Potential
22038,8446,1,150.0,150.0,2002-06-28,2002-06-28,1,1,2,4,At Risk / Lapsed
22047,8982,1,200.0,200.0,2001-01-08,2001-01-08,1,1,2,4,At Risk / Lapsed
22051,3301,8,1600.0,200.0,2013-03-13,2016-07-29,3,5,4,12,Regular
22061,5842,3,400.0,200.0,2000-07-03,2009-08-14,2,3,3,8,Regular
22071,1509,6,1500.0,100.0,2013-06-14,2021-06-25,4,4,4,12,Champion
22074,2734,1,200.0,200.0,2018-02-16,2018-02-16,3,1,2,6,Regular
22106,4535,1,200.0,200.0,2013-03-13,2013-03-13,2,1,2,5,At Risk / Lapsed
22110,1702,6,1505.0,500.0,2001-07-11,2020-12-14,4,4,4,12,Champion
22116,6927,8,475.0,75.0,2000-08-14,2006-08-25,2,5,3,10,Regular
22120,712,10,2700.0,200.0,2019-02-28,2023-08-31,5,5,5,15,Champion
22122,2357,8,2800.0,200.0,2014-03-26,2019-02-28,4,5,5,14,Champion
22143,397,1,200.0,200.0,2024-07-11,2024-07-11,5,1,2,8,Regular
22144,9035,1,15000.0,15000.0,2000-11-16,2000-11-16,1,1,5,7,Regular
22145,5713,6,6000.0,1000.0,2000-05-29,2009-12-21,2,4,5,11,Regular
22150,7348,1,25.0,25.0,2005-06-30,2005-06-30,1,1,1,3,At Risk / Lapsed
22158,5158,1,200.0,200.0,2011-06-29,2011-06-29,2,1,2,5,At Risk / Lapsed
22161,1517,8,1150.0,100.0,2000-01-31,2021-06-17,4,5,4,13,Champion
22163,7379,1,20.0,20.0,2005-05-30,2005-05-30,1,1,1,3,At Risk / Lapsed
22168,5160,2,1000.0,500.0,2010-07-21,2011-06-27,2,2,4,8,Regular
22172,7356,1,100.0,100.0,2005-06-22,2005-06-22,1,1,1,3,At Risk / Lapsed
22178,5178,1,1500.0,1500.0,2011-06-09,2011-06-09,2,1,4,7,Regular
22180,7113,1,100.0,100.0,2006-02-20,2006-02-20,2,1,1,4,At Risk / Lapsed
22195,4253,1,100.0,100.0,2013-12-20,2013-12-20,3,1,1,5,Regular
22200,2905,3,600.0,200.0,2017-02-14,2017-08-29,3,3,3,9,Regular
22212,7273,10,250.0,25.0,2000-06-22,2005-09-13,2,5,2,9,Regular
22223,7349,1,50.0,50.0,2005-06-29,2005-06-29,1,1,1,3,At Risk / Lapsed
22230,8166,4,200.0,50.0,2000-08-14,2003-04-04,1,4,2,7,Regular
22234,8435,1,250.0,250.0,2002-07-09,2002-07-09,1,1,2,4,At Risk / Lapsed
22238,2583,10,830.0,250.0,2001-06-29,2018-07-17,3,5,4,12,Regular
22258,8098,1,100.0,100.0,2003-06-11,2003-06-11,1,1,1,3,At Risk / Lapsed
22283,6619,6,550.0,100.0,2000-08-07,2007-06-29,2,4,3,9,Regular
22296,8450,1,50.0,50.0,2002-06-24,2002-06-24,1,1,1,3,At Risk / Lapsed
22311,1170,7,1140.0,100.0,2005-06-22,2022-05-30,4,4,4,12,Champion
22315,413,13,3200.0,200.0,2000-06-09,2024-06-25,5,5,5,15,Champion
22395,774,5,1150.0,200.0,2015-06-17,2023-06-30,5,4,4,13,Champion
22399,5486,2,127.77,100.0,2001-06-29,2010-08-05,2,2,2,6,At Risk / Lapsed
22400,1517,5,680.0,100.0,2000-06-09,2021-06-17,4,4,4,12,Champion
22408,3009,11,2200.0,200.0,2013-03-13,2017-05-17,3,5,5,13,Regular
22414,5524,11,300.0,40.0,2000-06-26,2010-06-28,2,5,3,10,Regular
22416,6628,8,1550.0,125.0,2001-06-29,2007-06-20,2,5,4,11,Regular
22419,4554,3,250.0,100.0,2001-06-21,2013-02-22,2,3,2,7,Regular
22428,7334,7,350.0,50.0,2003-06-24,2005-07-14,2,4,3,9,Regular
22433,7348,3,300.0,100.0,2000-06-22,2005-06-30,1,3,3,7,Regular
22443,8093,3,75.0,25.0,2002-07-09,2003-06-16,1,3,1,5,Regular
22450,1141,30,31040.0,1000.0,2000-06-26,2022-06-28,4,5,5,14,Champion
22451,1517,1,1000.0,1000.0,2021-06-17,2021-06-17,4,1,4,9,High Potential
22453,2749,9,1800.0,200.0,2013-11-13,2018-02-01,3,5,5,13,Regular
22462,63,2,450.0,250.0,2018-12-12,2025-06-10,5,2,3,10,Regular
22468,7348,3,450.0,150.0,2003-08-21,2005-06-30,1,3,3,7,Regular
22482,63,11,1325.0,100.0,2000-10-16,2025-06-10,5,5,4,14,Champion
22487,6619,3,150.0,50.0,2005-06-30,2007-06-29,2,3,2,7,Regular
22489,784,3,4082.8199999999997,1031.47,2021-06-17,2023-06-20,5,3,5,13,Loyal
22490,278,1,2000.0,2000.0,2024-11-07,2024-11-07,5,1,5,11,High Potential
22511,126,8,1450.0,200.0,2017-11-30,2025-04-08,5,5,4,14,Champion
22526,3420,5,1000.0,200.0,2014-09-30,2016-04-01,3,4,4,11,Regular
22532,9202,1,100.0,100.0,2000-06-02,2000-06-02,1,1,1,3,At Risk / Lapsed
22546,1807,3,600.0,200.0,2020-02-28,2020-08-31,4,3,3,10,Loyal
22557,4157,1,200.0,200.0,2014-03-26,2014-03-26,3,1,2,6,Regular
22563,8422,3,110.0,10.0,2000-06-09,2002-07-22,1,3,2,6,Regular
22566,984,10,5500.0,1000.0,2018-01-29,2022-12-02,5,5,5,15,Champion
22571,1517,1,200.0,200.0,2021-06-17,2021-06-17,4,1,2,7,Regular
22573,797,3,1050.0,500.0,2000-06-09,2023-06-07,5,3,4,12,Loyal
22581,1874,2,400.0,200.0,2015-06-11,2020-06-25,4,2,3,9,Regular
22600,6983,1,250.0,250.0,2006-06-30,2006-06-30,2,1,2,5,At Risk / Lapsed
22603,2257,3,900.0,100.0,2017-02-08,2019-06-08,4,3,4,11,Loyal
22610,345,4,799.29,200.0,2000-06-26,2024-09-01,5,4,4,13,Champion
22614,1043,1,200.0,200.0,2022-10-04,2022-10-04,5,1,2,8,Regular
22624,642,13,6050.0,2000.0,2017-02-13,2023-11-09,5,5,5,15,Champion
22628,2435,1,50.0,50.0,2018-12-12,2018-12-12,3,1,1,5,Regular
22631,1517,2,125.0,100.0,2018-12-12,2021-06-17,4,2,2,8,Regular
22647,8762,1,100.0,100.0,2001-08-16,2001-08-16,1,1,1,3,At Risk / Lapsed
22649,4290,2,400.0,200.0,2013-03-13,2013-11-13,3,2,3,8,Regular
22659,2540,5,1000.0,200.0,2013-06-14,2018-08-29,3,4,4,11,Regular
22675,2189,3,600.0,200.0,2016-08-08,2019-08-15,4,3,3,10,Loyal
22726,3504,3,2900.0,1000.0,2011-02-09,2016-01-08,3,3,5,11,Regular
22727,623,12,118092.0,14725.0,2000-11-06,2023-11-28,5,5,5,15,Champion
22750,4792,2,150.0,100.0,2007-06-28,2012-06-29,2,2,2,6,At Risk / Lapsed
22754,2275,3,3500.0,1000.0,2017-02-09,2019-05-21,4,3,5,12,Loyal
22758,49,11,1325.0,100.0,2015-06-12,2025-06-24,5,5,4,14,Champion
22781,7349,5,2400.0,500.0,2000-06-16,2005-06-29,1,4,5,10,Regular
22790,1517,1,250.0,250.0,2021-06-17,2021-06-17,4,1,2,7,Regular
22795,42,16,16750.0,2000.0,2009-06-30,2025-07-01,5,5,5,15,Champion
22797,8036,1,1000.0,1000.0,2003-08-12,2003-08-12,1,1,4,6,Regular
22813,6983,6,1300.0,500.0,2000-07-03,2006-06-30,2,4,4,10,Regular
22816,4792,3,600.0,200.0,2004-07-26,2012-06-29,2,3,3,8,Regular
22821,5530,3,70.0,30.0,2003-06-16,2010-06-22,2,3,1,6,Regular
22823,6256,5,250.0,50.0,2001-08-13,2008-06-26,2,4,2,8,Regular
22836,8653,2,200.0,100.0,2000-11-16,2001-12-03,1,2,2,5,At Risk / Lapsed
22847,8807,1,200.0,200.0,2001-07-02,2001-07-02,1,1,2,4,At Risk / Lapsed
22855,4767,1,50.0,50.0,2012-07-24,2012-07-24,2,1,1,4,At Risk / Lapsed
22860,4429,14,1400.0,100.0,2000-06-02,2013-06-27,3,5,4,12,Regular
22861,7363,3,1400.0,1000.0,2000-10-09,2005-06-15,1,3,4,8,Regular
22879,775,13,2600.0,500.0,2000-06-22,2023-06-29,5,5,5,15,Champion
22892,411,9,1750.0,250.0,2007-06-29,2024-06-27,5,5,5,15,Champion
22922,2878,7,650.0,50.0,2011-06-21,2017-09-25,3,4,4,11,Regular
22929,7578,1,200.0,200.0,2004-11-12,2004-11-12,1,1,2,4,At Risk / Lapsed
22952,8092,2,100.0,50.0,2001-07-11,2003-06-17,1,2,1,4,At Risk / Lapsed
22973,7273,3,350.0,100.0,2000-10-09,2005-09-13,2,3,3,8,Regular
22979,7286,4,900.0,200.0,2000-06-16,2005-08-31,2,4,4,10,Regular
22983,4795,14,1348.0,100.0,2000-10-20,2012-06-26,2,5,4,11,Regular
22990,8083,3,350.0,100.0,2000-06-02,2003-06-26,1,3,3,7,Regular
23008,3344,6,350.0,50.0,2003-06-17,2016-06-16,3,4,3,10,Regular
23026,3361,1,200.0,200.0,2016-05-30,2016-05-30,3,1,2,6,Regular
23032,1517,1,200.0,200.0,2021-06-17,2021-06-17,4,1,2,7,Regular
23053,1434,31,8400.0,200.0,2003-06-23,2021-09-08,4,5,5,14,Champion
23058,904,1,200.0,200.0,2023-02-20,2023-02-20,5,1,2,8,Regular
23080,3360,1,200.0,200.0,2016-05-31,2016-05-31,3,1,2,6,Regular
23086,47,8,7210.0,5000.0,2017-02-28,2025-06-26,5,5,5,15,Champion
23087,7662,5,750.0,50.0,2001-01-08,2004-08-20,1,4,4,9,Regular
23089,2203,19,3800.0,200.0,2013-03-28,2019-08-01,4,5,5,14,Champion
23091,1982,1,200.0,200.0,2020-03-09,2020-03-09,4,1,2,7,Regular
23105,4157,3,600.0,200.0,2013-03-13,2014-03-26,3,3,3,9,Regular
23109,1517,2,500.0,300.0,2018-08-30,2021-06-17,4,2,3,9,Regular
23116,292,2,300.0,100.0,2015-09-11,2024-10-24,5,2,3,10,Regular
23119,7715,1,50.0,50.0,2004-06-28,2004-06-28,1,1,1,3,At Risk / Lapsed
23145,1993,1,200.0,200.0,2020-02-27,2020-02-27,4,1,2,7,Regular
23149,9028,2,1000.0,900.0,2000-07-31,2000-11-23,1,2,4,7,Regular
23162,7286,6,700.0,100.0,2000-06-09,2005-08-31,2,4,4,10,Regular
23179,8825,1,30.0,30.0,2001-06-14,2001-06-14,1,1,1,3,At Risk / Lapsed
23219,4079,3,600.0,200.0,2013-06-14,2014-06-12,3,3,3,9,Regular
23225,7379,1,200.0,200.0,2005-05-30,2005-05-30,1,1,2,4,At Risk / Lapsed
23233,2282,12,112.0,10.0,2002-06-21,2019-05-14,4,5,2,11,Loyal
23234,5958,9,15380.0,15000.0,2000-06-16,2009-04-20,2,5,5,12,Regular
23240,3346,5,500.0,100.0,2010-08-31,2016-06-14,3,4,3,10,Regular
23247,7662,2,100.0,50.0,2003-06-26,2004-08-20,1,2,1,4,At Risk / Lapsed
23274,292,1,400.0,400.0,2024-10-24,2024-10-24,5,1,3,9,Regular
23278,6619,9,950.0,150.0,2000-12-15,2007-06-29,2,5,4,11,Regular
23296,3693,11,1550.0,300.0,2002-06-27,2015-07-03,3,5,4,12,Regular
23319,9108,1,20.0,20.0,2000-09-04,2000-09-04,1,1,1,3,At Risk / Lapsed
23320,5164,1,100.0,100.0,2011-06-23,2011-06-23,2,1,1,4,At Risk / Lapsed
23325,2967,10,1050.0,300.0,2003-06-30,2017-06-28,3,5,4,12,Regular
23341,2966,6,1450.0,500.0,2000-06-02,2017-06-29,3,4,4,11,Regular
23370,8435,2,160.0,80.0,2000-06-09,2002-07-09,1,2,2,5,At Risk / Lapsed
23388,4792,6,120.0,20.0,2000-06-02,2012-06-29,2,4,2,8,Regular
23414,2273,4,500.0,150.0,2016-07-04,2019-05-23,4,4,3,11,Loyal
23415,6490,5,700.0,100.0,2004-06-28,2007-11-05,2,4,4,10,Regular
23417,1512,14,1720.0,50.0,2002-06-28,2021-06-22,4,5,4,13,Champion
23419,7323,1,50.0,50.0,2005-07-25,2005-07-25,2,1,1,4,At Risk / Lapsed
23477,8247,3,200.0,100.0,2000-07-21,2003-01-13,1,3,2,6,Regular
23481,2535,2,100.0,50.0,2016-08-03,2018-09-03,3,2,1,6,Regular
23486,2237,11,269.0,25.0,2005-02-09,2019-06-28,4,5,3,12,Loyal
23500,8337,1,100.0,100.0,2002-10-15,2002-10-15,1,1,1,3,At Risk / Lapsed
23504,1167,23,5550.0,750.0,2000-06-09,2022-06-02,4,5,5,14,Champion
23544,3711,6,550.0,75.0,2009-07-14,2015-06-15,3,4,3,10,Regular
23548,4290,2,400.0,200.0,2013-06-27,2013-11-13,3,2,3,8,Regular
23559,50,3,550.0,250.0,2023-07-03,2025-06-23,5,3,3,11,Loyal
23567,9073,1,50.0,50.0,2000-10-09,2000-10-09,1,1,1,3,At Risk / Lapsed
23608,8286,3,1200.0,400.0,2000-06-29,2002-12-05,1,3,4,8,Regular
23613,3332,9,6400.0,450.0,2004-11-17,2016-06-28,3,5,5,13,Regular
23644,5807,1,200.0,200.0,2009-09-18,2009-09-18,2,1,2,5,At Risk / Lapsed
23652,3766,1,200.0,200.0,2015-04-21,2015-04-21,3,1,2,6,Regular
23656,3420,3,1000.0,600.0,2013-03-13,2016-04-01,3,3,4,10,Regular
23657,2629,1,200.0,200.0,2018-06-01,2018-06-01,3,1,2,6,Regular
23672,1076,15,3000.0,200.0,2013-03-13,2022-09-01,4,5,5,14,Champion
23679,5167,3,450.0,100.0,2006-06-30,2011-06-20,2,3,3,8,Regular
23687,6628,4,300.0,50.0,2003-06-17,2007-06-20,2,4,3,9,Regular
23699,511,4,800.0,200.0,2022-05-31,2024-03-19,5,4,4,13,Champion
23712,2604,1,5000.0,5000.0,2018-06-26,2018-06-26,3,1,5,9,Regular
23714,2988,1,1000.0,1000.0,2017-06-07,2017-06-07,3,1,4,8,Regular
23717,48,4,450.0,100.0,2018-06-20,2025-06-25,5,4,3,12,Loyal
23722,377,11,8150.0,150.0,2011-05-10,2024-07-31,5,5,5,15,Champion
23732,700,20,4000.0,200.0,2014-03-26,2023-09-12,5,5,5,15,Champion
23735,7319,2,100.0,50.0,2004-08-03,2005-07-29,2,2,1,5,At Risk / Lapsed
23737,783,4,700.0,500.0,2000-06-02,2023-06-21,5,4,4,13,Champion
23757,8820,1,30.0,30.0,2001-06-19,2001-06-19,1,1,1,3,At Risk / Lapsed
23758,2295,15,3000.0,200.0,2013-03-13,2019-05-01,4,5,5,14,Champion
23764,42,36,6460.0,150.0,2012-06-29,2025-07-01,5,5,5,15,Champion
23779,438,2,400.0,200.0,2023-02-27,2024-05-31,5,2,3,10,Regular
23782,3100,2,400.0,200.0,2015-04-21,2017-02-15,3,2,3,8,Regular
23834,6847,1,50.0,50.0,2006-11-13,2006-11-13,2,1,1,4,At Risk / Lapsed
23844,9182,1,100.0,100.0,2000-06-22,2000-06-22,1,1,1,3,At Risk / Lapsed
